Date,Species,Trap,NumMosquitos,WnvPresent,Year,DayofYear,tmax_x,tmin_x,tavg_x,depart_x,dewpoint_x,wetbulb_x,heat_x,cool_x,preciptotal_x,stnpressure_x,sealevel_x,resultspeed_x,resultdir_x,avgspeed_x,tmax_y,tmin_y,tavg_y,depart_y,dewpoint_y,wetbulb_y,heat_y,cool_y,preciptotal_y,stnpressure_y,sealevel_y,resultspeed_y,resultdir_y,avgspeed_y,year,coollast7,coollast30,coollast90,preciplast7,preciplast30,preciplast90
2007-08-07,2,24,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,25,10,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,25,15,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,26,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,27,4,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,3,27,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,28,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,29,8,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,29,15,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,30,6,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,30,18,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,32,4,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,34,8,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,34,20,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,35,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,35,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,37,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,37,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,38,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,38,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,39,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,39,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,41,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,43,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,44,9,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,44,13,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,46,4,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,47,4,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,47,29,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,49,7,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,50,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,50,4,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,51,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,52,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,55,9,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,55,18,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,56,45,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,56,39,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,3,56,3,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,57,9,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,57,7,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,61,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,61,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,3,61,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,62,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,62,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,63,7,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,63,8,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,3,63,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,64,8,1,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,64,16,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,65,9,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,65,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,66,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,66,6,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,67,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,3,67,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,68,56,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,68,62,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,3,68,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,69,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,70,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,70,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,71,11,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,71,6,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,3,71,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,75,6,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,75,7,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,76,16,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,76,24,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,77,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,77,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,79,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,80,31,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,80,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,3,80,9,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,4,80,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,81,26,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,81,18,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,82,4,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,82,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,83,10,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,83,13,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,84,35,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,84,25,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,3,84,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,87,21,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,91,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,92,3,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,92,2,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,94,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,94,1,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,95,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,95,5,0,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,1,96,29,1,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
2007-08-07,2,96,15,1,2007,219,91,72,1.31,9.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,92,73,0.06,9.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,2007,101.0,201.0,369.0,3.03,3.305,4.54
