Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Year,DayofYear,tmax_x,tmin_x,tavg_x,depart_x,dewpoint_x,wetbulb_x,heat_x,cool_x,preciptotal_x,stnpressure_x,sealevel_x,resultspeed_x,resultdir_x,avgspeed_x,tmax_y,tmin_y,tavg_y,depart_y,dewpoint_y,wetbulb_y,heat_y,cool_y,preciptotal_y,stnpressure_y,sealevel_y,resultspeed_y,resultdir_y,avgspeed_y,year,coollast7,coollast30,coollast90,preciplast7,preciplast30,preciplast90,wblast7,wblast30,wblast90
2007-08-15,2,10,41.981964,-87.812827,38,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,11,41.944869,-87.832763,25,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,11,41.944869,-87.832763,39,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,12,41.991429,-87.747113,16,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,12,41.991429,-87.747113,21,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,13,41.923738,-87.785288,26,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,13,41.923738,-87.785288,50,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,3,13,41.923738,-87.785288,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,6,13,41.923738,-87.785288,2,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,14,41.970248,-87.787992,44,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,14,41.970248,-87.787992,49,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,15,41.974089,-87.824812,11,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,15,41.974089,-87.824812,25,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,3,15,41.974089,-87.824812,2,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,16,42.011601,-87.811506,118,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,16,42.011601,-87.811506,98,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,17,41.960616,-87.777189,3,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,17,41.960616,-87.777189,3,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,18,42.010412,-87.66214,2,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,18,42.010412,-87.66214,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,19,41.94983,-87.698457,17,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,19,41.94983,-87.698457,15,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,20,41.979243,-87.750938,5,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,20,41.979243,-87.750938,4,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,21,41.984809,-87.728492,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,21,41.984809,-87.728492,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,22,41.986921,-87.689778,4,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,22,41.986921,-87.689778,6,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,23,41.89923,-87.716788,9,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,23,41.89923,-87.716788,2,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,24,41.801498,-87.763416,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,24,41.801498,-87.763416,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,25,41.906638,-87.701431,14,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,25,41.906638,-87.701431,57,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,26,41.843811,-87.686763,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,26,41.843811,-87.686763,10,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,6,26,41.843811,-87.686763,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,27,41.836644,-87.677737,4,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,27,41.836644,-87.677737,9,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,3,27,41.836644,-87.677737,1,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,28,41.837085,-87.729384,4,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,28,41.837085,-87.729384,5,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,3,28,41.837085,-87.729384,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,29,41.921177,-87.79518,5,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,29,41.921177,-87.79518,35,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,30,41.911824,-87.726737,3,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,30,41.911824,-87.726737,20,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,3,30,41.911824,-87.726737,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,32,41.857402,-87.694991,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,32,41.857402,-87.694991,4,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,33,41.883284,-87.705085,3,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,34,41.9216,-87.666455,67,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,34,41.9216,-87.666455,108,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,35,41.891118,-87.654491,31,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,35,41.891118,-87.654491,39,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,36,41.868142,-87.696269,8,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,36,41.868142,-87.696269,7,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,37,41.867108,-87.654224,3,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,37,41.867108,-87.654224,7,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,3,37,41.867108,-87.654224,1,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,38,41.896282,-87.655232,7,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,38,41.896282,-87.655232,17,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,3,38,41.896282,-87.655232,1,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,39,41.919343,-87.694259,2,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,39,41.919343,-87.694259,3,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,40,41.846283,-87.656913,2,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,40,41.846283,-87.656913,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,41,41.921965,-87.632085,2,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,41,41.921965,-87.632085,5,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,43,41.823065,-87.678378,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,44,41.801179,-87.679447,35,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,44,41.801179,-87.679447,16,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,45,41.800737,-87.71188,8,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,46,41.82561,-87.726549,13,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,46,41.82561,-87.726549,18,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,47,41.778297,-87.752411,80,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,47,41.778297,-87.752411,70,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,3,47,41.778297,-87.752411,5,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,6,47,41.778297,-87.752411,1,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,1,49,41.77166,-87.703047,20,1,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
2007-08-15,2,49,41.77166,-87.703047,4,0,2007,227,80,71,0.23,4.0,67,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7,5.8,81,72,0.83,4.0,69,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6,7.1,2007,81.0,249.0,420.0,0.98,5.275,5.14,489.0,1548.5,3718.0
